Reg Address,Data
3604,-2345
3605,-2488
3606,-2594
3607,-2717
3608,-2850
3609,-2964
3610,-3073
3611,-3145
3612,-3237
3613,-3309
3614,-3374
3615,-3417
3616,-3471
3617,-3503
3618,-3545
3619,-3561
3620,-3552
3621,-3568
3622,-3578
3623,-3550
3624,-3523
3625,-3501
3626,-3454
3627,-3411
3628,-3357
3629,-3287
3630,-3206
3631,-3122
3632,-3046
3633,-2954
3634,-2841
3635,-2733
3636,-2598
3637,-2492
3638,-2350
3639,-2213
3640,-2060
3641,-1908
3642,-1775
3643,-1621
3644,-1514
3645,-1285
3646,-1116
3647,-952
3648,-779
3649,-606
3650,-412
3651,-234
3652,-60
3653,46
3654,172
3655,495
3656,693
3657,872
3658,1055
3659,1240
3660,1401
3661,1564
3662,1724
3663,1868
3664,2042
3665,2181
3666,2322
3667,2475
3668,2599
3669,2731
3670,2854
3671,2957
3672,3062
3673,3188
3674,3296
3675,3382
3676,3472
3677,3528
3678,3591
3679,3649
3680,3683
3681,3730
3682,3766
3683,3778
3684,3795
3685,3792
3686,3779
3687,3761
3688,3740
3689,3713
3690,3672
3691,3605
3692,3532
3693,3470
3694,3395
3695,3299
3696,3222
3697,3112
3698,3010
3699,2900
3700,2797
3701,2665
3702,2519
3703,2402
3704,2252
3705,2100
3706,1951
3707,1788
3708,1629
3709,1479
3710,1294
3711,1144
3712,944
3713,757
3714,598
3715,428
3716,262
3717,164
3718,-10
3719,-288
3720,-474
3721,-673
3722,-852
3723,-1017
3724,-1185
3725,-1367
3726,-1510
3727,-1686
3728,-1842
3729,-1964
3730,-2125
3731,-2264
3732,-2407
3733,-2535
3734,-2658
3735,-2781
3736,-2881
3737,-2971
3738,-3084
3739,-3167
3740,-3248
3741,-3303
3742,-3367
3743,-3420
3744,-3462
3745,-3505
3746,-3540
3747,-3562
3748,-3560
3749,-3566
3750,-3545
3751,-3531
3752,-3521
3753,-3498
3754,-3444
3755,-3396
3756,-3328
3757,-3265
3758,-3201
3759,-3105
3760,-3018
3761,-2928
3762,-2816
3763,-2696
3764,-2577
3765,-2440
3766,-2313
3767,-2162
3768,-2029
3769,-1870
3770,-1735
3771,-1544
3772,-1396
3773,-1229
3774,-1058
3775,-882
3776,-704
3777,-514
3778,-346
3779,-177
3780,-15
3781,100
3782,263
3783,568
3784,730
3785,920
3786,1099
3787,1275
3788,1430
3789,1608
3790,1764
3791,1928
3792,2086
3793,2237
3794,2393
3795,2521
3796,2667
3797,2797
3798,2904
3799,3016
3800,3118
3801,3226
3802,3313
3803,3378
3804,3475
3805,3562
3806,3607
3807,3650
3808,3700
3809,3746
3810,3768
3811,3785
3812,3776
3813,3780
3814,3781
3815,3762
3816,3755
3817,3706
3818,3664
3819,3627
3820,3544
3821,3464
3822,3392
3823,3315
3824,3214
3825,3125
3826,3031
3827,2904
3828,2774
3829,2641
3830,2515
3831,2365
3832,2238
3833,2083
3834,1937
3835,1767
3836,1600
3837,1420
3838,1256
3839,1087
3840,911
3841,741
3842,588
3843,391
3844,262
3845,139
3846,-142
3847,-340
3848,-539
3849,-723
3850,-897
3851,-1077
3852,-1229
3853,-1393
3854,-1495
3855,-1731
3856,-1891
3857,-2015
3858,-2141
3859,-2289
3860,-2414
3861,-2563
3862,-2679
3863,-2804
3864,-2921
3865,-3013
3866,-3096
3867,-3175
3868,-3263
3869,-3341
3870,-3388
3871,-3449
3872,-3482
3873,-3534
3874,-3545
3875,-3573
3876,-3581
3877,-3579
3878,-3576
3879,-3552
3880,-3528
3881,-3506
3882,-3447
3883,-3407
3884,-3323
3885,-3249
3886,-3168
3887,-3084
3888,-2989
3889,-2897
3890,-2784
3891,-2684
3892,-2556
3893,-2413
3894,-2289
3895,-2134
3896,-1998
3897,-1835
3898,-1693
3899,-1523
3900,-1362
3901,-1191
3902,-1031
3903,-860
3904,-674
3905,-490
3906,-298
3907,-107
3908,57
3909,122
3910,367
3911,616
3912,776
3913,936
3914,1125
3915,1295
3916,1457
3917,1633
3918,1789
3919,1956
3920,2101
3921,2264
3922,2398
3923,2535
3924,2674
3925,2802
3926,2922
3927,3039
3928,3128
3929,3235
3930,3327
3931,3440
3932,3495
3933,3561
3934,3643
3935,3691
3936,3714
3937,3761
3938,3776
3939,3780
3940,3804
3941,3786
3942,3764
3943,3728
3944,3710
3945,3681
3946,3626
3947,3582
3948,3515
3949,3455
3950,3358
3951,3284
3952,3199
3953,3102
3954,2974
3955,2868
3956,2749
3957,2619
3958,2477
3959,2352
3960,2206
3961,2052
3962,1880
3963,1728
3964,1551
3965,1375
3966,1206
3967,1042
3968,867
3969,705
3970,548
3971,351
3972,210
3973,97
3974,-187
3975,-376
3976,-558
3977,-732
3978,-901
3979,-1068
3980,-1233
3981,-1417
3982,-1486
3983,-1744
3984,-1903
3985,-2062
3986,-2199
3987,-2341
3988,-2463
3989,-2583
3990,-2709
3991,-2843
3992,-2909
3993,-3025
3994,-3106
3995,-3174
3996,-3248
3997,-3313
3998,-3389
3999,-3432
4000,-3482
4001,-3517
4002,-3546
4003,-3565
4004,-3588
4005,-3591
4006,-3546
4007,-3535
4008,-3497
