Reg Address,Data
1300,135
1301,132
1302,120
1303,137
1304,139
1305,139
1306,132
1307,124
1308,132
1309,150
1310,135
1311,150
1312,130
1313,126
1314,114
1315,116
1316,117
1317,128
1318,126
1319,133
1320,135
1321,142
1322,145
1323,140
1324,129
1325,134
1326,148
1327,115
1328,131
1329,117
1330,98
1331,111
1332,124
1333,106
1334,113
1335,119
1336,117
1337,109
1338,123
1339,125
1340,104
1341,114
1342,131
1343,148
1344,149
1345,140
1346,153
1347,130
1348,154
1349,142
1350,123
1351,121
1352,117
1353,108
1354,105
1355,119
1356,125
1357,117
1358,111
1359,94
1360,104
1361,89
1362,107
1363,117
1364,120
1365,130
1366,140
1367,125
1368,113
1369,127
1370,138
1371,128
1372,129
1373,119
1374,136
1375,138
1376,129
1377,159
1378,123
1379,135
1380,122
1381,139
1382,125
1383,140
1384,119
1385,129
1386,128
1387,124
1388,125
1389,136
1390,131
1391,161
1392,167
1393,180
1394,171
1395,144
1396,151
1397,133
1398,130
1399,148
1400,127
1401,132
1402,119
1403,133
1404,119
1405,109
1406,118
1407,102
1408,112
1409,100
1410,126
1411,98
1412,120
1413,111
1414,123
1415,107
1416,126
1417,122
1418,140
1419,131
1420,134
1421,131
1422,144
1423,131
1424,122
1425,140
1426,124
1427,104
1428,110
1429,120
1430,119
1431,140
1432,139
1433,131
1434,136
1435,128
1436,145
1437,136
1438,132
1439,130
1440,115
1441,130
1442,135
1443,119
1444,152
1445,139
1446,129
1447,114
1448,130
1449,110
1450,99
1451,106
1452,115
1453,107
1454,128
1455,115
1456,127
1457,140
1458,138
1459,138
1460,143
1461,158
1462,136
1463,148
1464,151
1465,143
1466,120
1467,125
1468,131
1469,135
1470,111
1471,137
1472,107
1473,116
1474,117
1475,99
1476,117
1477,109
1478,101
1479,115
1480,106
1481,111
1482,140
1483,141
1484,149
1485,157
1486,151
1487,150
1488,157
1489,145
1490,161
1491,159
1492,147
1493,151
1494,144
1495,122
1496,132
1497,122
1498,116
1499,99
1500,99
1501,106
1502,107
1503,118
1504,110
1505,100
1506,105
1507,117
1508,114
1509,124
1510,146
1511,140
1512,129
1513,128
1514,132
1515,126
1516,104
1517,120
1518,115
1519,128
1520,132
1521,136
1522,131
1523,142
1524,141
1525,147
1526,141
1527,124
1528,128
1529,139
1530,136
1531,139
1532,142
1533,145
1534,139
1535,150
1536,121
1537,116
1538,126
1539,150
1540,126
1541,105
1542,97
1543,99
1544,96
1545,104
1546,124
1547,143
1548,130
1549,125
1550,139
1551,150
1552,152
1553,142
1554,152
1555,145
1556,146
1557,136
1558,126
1559,151
1560,160
1561,123
1562,143
1563,148
1564,134
1565,110
1566,132
1567,108
1568,116
1569,116
1570,109
1571,99
1572,125
1573,133
1574,128
1575,129
1576,123
1577,100
1578,132
1579,115
1580,120
1581,134
1582,132
1583,118
1584,124
1585,128
1586,138
1587,158
1588,165
1589,139
1590,156
1591,148
1592,139
1593,153
1594,135
1595,152
1596,139
1597,132
1598,129
1599,138
1600,118
1601,126
1602,103
1603,112
1604,98
1605,112
1606,131
1607,114
1608,112
1609,132
1610,124
1611,121
1612,137
1613,119
1614,128
1615,110
1616,117
1617,134
1618,126
1619,131
1620,147
1621,146
1622,117
1623,121
1624,122
1625,112
1626,120
1627,120
1628,118
1629,112
1630,119
1631,116
1632,127
1633,134
1634,138
1635,123
1636,121
1637,131
1638,131
1639,109
1640,114
1641,110
1642,105
1643,94
1644,112
1645,133
1646,139
1647,148
1648,141
1649,134
1650,139
1651,137
1652,137
1653,148
1654,138
1655,144
1656,139
1657,121
1658,128
1659,125
1660,125
1661,110
1662,87
1663,77
1664,110
1665,104
1666,112
1667,125
1668,106
1669,100
1670,109
1671,108
1672,122
1673,116
1674,121
1675,135
1676,107
1677,130
1678,132
1679,133
1680,125
1681,157
1682,145
1683,144
1684,133
1685,146
1686,134
1687,141
1688,147
1689,136
1690,127
1691,123
1692,140
1693,140
1694,135
1695,134
1696,145
1697,141
1698,142
1699,142
1700,133
1701,150
1702,139
1703,157
1704,154
1705,123
1706,131
1707,137
1708,145
1709,105
1710,127
1711,115
1712,99
1713,90
1714,106
1715,110
1716,114
1717,126
1718,137
1719,123
1720,139
1721,137
1722,134
1723,138
1724,133
1725,110
1726,118
1727,118
1728,108
1729,98
1730,120
1731,117
1732,108
1733,120
1734,114
1735,128
1736,111
1737,120
1738,118
1739,109
1740,124
1741,114
1742,98
1743,86
1744,114
1745,100
1746,122
1747,141
1748,131
1749,132
1750,138
1751,153
1752,154
1753,140
1754,112
1755,130
1756,125
1757,108
1758,124
1759,154
1760,160
1761,130
1762,141
1763,124
1764,122
1765,141
1766,163
1767,165
1768,159
1769,156
1770,149
1771,126
1772,118
1773,118
1774,123
1775,129
1776,121
1777,114
1778,113
1779,114
1780,139
1781,112
1782,113
1783,110
1784,115
1785,122
1786,115
1787,119
1788,115
1789,112
1790,138
1791,139
1792,129
1793,124
1794,134
1795,131
1796,135
1797,128
1798,128
1799,123
1800,145
1801,125
1802,96
1803,121
1804,111
1805,117
1806,124
1807,130
1808,136
1809,125
1810,97
1811,129
1812,119
1813,100
1814,111
1815,97
1816,107
1817,117
1818,127
1819,122
1820,114
1821,110
1822,129
1823,125
1824,114
1825,119
1826,117
1827,126
1828,127
1829,130
1830,140
1831,135
1832,134
1833,147
1834,121
1835,128
1836,112
1837,125
1838,130
1839,154
1840,142
1841,132
1842,136
1843,120
1844,123
1845,120
1846,121
1847,142
1848,145
1849,118
1850,150
1851,150
1852,136
1853,108
1854,121
1855,131
1856,132
1857,127
1858,132
1859,137
1860,142
1861,119
1862,105
1863,125
1864,133
1865,133
1866,139
1867,139
1868,148
1869,138
1870,157
1871,126
1872,133
1873,121
1874,124
1875,123
1876,121
1877,107
1878,92
1879,100
1880,89
1881,107
1882,120
1883,95
1884,110
1885,131
1886,139
1887,115
1888,120
1889,134
1890,113
1891,125
1892,135
1893,142
1894,119
1895,91
1896,116
1897,94
1898,110
1899,129
1900,124
1901,119
1902,135
1903,110
1904,119
1905,148
1906,127
1907,142
1908,136
1909,135
1910,110
1911,129
1912,126
1913,139
1914,138
1915,155
1916,155
1917,170
1918,141
1919,133
1920,140
1921,128
1922,144
1923,149
1924,151
1925,137
1926,132
1927,112
1928,126
1929,130
1930,145
1931,136
1932,116
1933,131
1934,130
1935,124
1936,139
1937,119
1938,113
1939,108
1940,142
1941,147
1942,145
1943,154
1944,153
1945,156
1946,151
1947,152
1948,178
1949,155
1950,134
1951,158
1952,145
1953,155
1954,144
1955,150
1956,159
1957,136
1958,133
1959,142
1960,136
1961,154
1962,144
1963,140
1964,141
1965,120
1966,118
1967,131
1968,121
1969,106
1970,125
1971,113
1972,105
1973,119
1974,120
1975,127
1976,109
1977,112
1978,115
1979,126
1980,114
1981,94
1982,104
1983,103
1984,116
1985,126
1986,110
1987,98
1988,106
1989,96
1990,83
1991,111
1992,121
1993,115
1994,121
1995,121
1996,120
1997,120
1998,118
1999,125
2000,127
2001,140
2002,138
2003,122
2004,121
2005,125
2006,140
2007,134
2008,112
2009,113
2010,123
2011,117
2012,100
2013,109
2014,120
2015,135
2016,125
2017,113
2018,101
2019,114
2020,85
2021,89
2022,97
2023,120
2024,108
2025,88
2026,118
2027,122
2028,129
2029,124
2030,112
2031,116
2032,138
2033,149
2034,133
2035,123
2036,122
2037,131
2038,128
2039,133
2040,130
2041,130
2042,128
2043,132
2044,119
2045,143
2046,144
2047,148
2048,132
2049,124
2050,137
2051,132
2052,132
2053,124
2054,130
2055,142
2056,133
2057,126
2058,118
2059,129
2060,125
2061,116
2062,92
2063,107
2064,133
2065,120
2066,134
2067,140
2068,133
2069,139
2070,137
2071,143
2072,156
2073,155
2074,155
2075,146
2076,137
2077,131
2078,136
2079,142
2080,152
2081,137
2082,147
2083,153
2084,136
2085,143
2086,152
2087,153
2088,133
2089,126
2090,146
2091,134
2092,155
2093,144
2094,148
2095,153
2096,143
2097,136
2098,113
2099,125
2100,117
2101,122
2102,125
2103,138
2104,125
2105,149
2106,132
2107,116
2108,110
2109,116
2110,109
2111,133
2112,130
2113,122
2114,139
2115,120
2116,126
2117,131
2118,118
2119,116
2120,112
2121,138
2122,136
2123,134
2124,132
2125,135
2126,138
2127,141
2128,144
2129,140
2130,129
2131,123
2132,111
2133,127
2134,122
2135,124
2136,116
2137,124
2138,114
2139,116
2140,104
2141,120
2142,111
2143,108
2144,129
2145,138
2146,125
2147,107
2148,132
2149,132
2150,127
2151,131
2152,116
2153,119
2154,142
2155,105
2156,111
2157,118
2158,127
2159,132
2160,137
2161,112
2162,131
2163,129
2164,122
2165,129
2166,135
2167,137
2168,139
2169,127
2170,118
2171,120
2172,110
2173,118
2174,118
2175,117
2176,132
2177,126
2178,144
2179,148
2180,130
2181,128
2182,138
2183,160
2184,140
2185,134
2186,133
2187,136
2188,147
2189,158
2190,161
2191,148
2192,152
2193,135
2194,139
2195,139
2196,138
2197,132
2198,116
2199,96
2200,110
2201,130
2202,120
2203,114
2204,122
2205,145
2206,147
2207,138
2208,144
2209,135
2210,145
2211,131
2212,131
2213,129
2214,135
2215,149
2216,124
2217,121
2218,124
2219,137
2220,137
2221,141
2222,125
2223,131
2224,139
2225,145
2226,139
2227,135
2228,133
2229,142
2230,154
2231,146
2232,157
2233,147
2234,139
2235,144
2236,137
2237,144
2238,129
2239,139
2240,123
2241,117
2242,130
2243,129
2244,134
2245,127
2246,118
2247,133
2248,147
2249,144
2250,144
2251,150
2252,154
2253,140
2254,128
2255,134
2256,120
2257,122
2258,135
2259,127
2260,129
2261,134
2262,127
2263,117
2264,103
2265,119
2266,132
2267,112
2268,111
2269,119
2270,117
2271,123
2272,146
2273,141
2274,141
2275,149
2276,135
2277,135
2278,130
2279,148
2280,132
2281,139
2282,136
2283,127
2284,132
2285,143
2286,150
2287,134
2288,129
2289,134
2290,143
2291,160
2292,148
2293,132
2294,139
2295,104
2296,130
2297,126
2298,134
2299,149
2300,145
2301,151
2302,146
2303,133
2304,113
2305,135
2306,138
2307,136
2308,149
2309,151
2310,142
2311,153
2312,158
2313,163
2314,136
2315,146
2316,124
2317,115
2318,136
2319,124
2320,119
2321,126
2322,137
2323,144
2324,126
2325,129
2326,136
2327,136
2328,135
2329,125
2330,112
2331,125
2332,114
2333,121
2334,120
2335,117
2336,118
2337,112
2338,112
2339,110
2340,103
2341,108
2342,95
2343,96
2344,123
2345,97
2346,101
2347,106
2348,98
2349,112
2350,116
2351,106
2352,125
2353,126
2354,115
2355,90
2356,90
2357,76
2358,103
2359,102
2360,88
2361,105
2362,118
2363,104
2364,92
2365,110
2366,123
2367,118
2368,123
2369,130
2370,135
2371,130
2372,128
2373,129
2374,120
2375,119
2376,114
2377,125
2378,125
2379,116
2380,115
2381,128
2382,123
2383,129
2384,152
2385,139
2386,134
2387,127
2388,141
2389,138
2390,133
2391,131
2392,114
2393,111
2394,129
2395,121
2396,138
2397,131
2398,140
2399,128
2400,123
2401,165
2402,150
2403,139
2404,145
2405,160
2406,140
2407,142
2408,154
2409,151
2410,155
2411,148
2412,161
2413,158
2414,161
2415,165
2416,151
2417,155
2418,156
2419,160
2420,169
2421,160
2422,165
2423,162
2424,147
2425,156
2426,146
2427,139
2428,141
2429,127
2430,131
2431,120
2432,147
2433,150
2434,156
2435,163
2436,161
2437,140
2438,141
2439,165
2440,153
2441,148
2442,157
2443,154
2444,153
2445,130
2446,134
2447,121
2448,134
2449,129
2450,123
2451,133
2452,129
2453,138
2454,129
2455,120
2456,109
2457,112
2458,112
2459,110
2460,115
2461,96
2462,122
2463,128
2464,125
2465,118
2466,118
2467,108
2468,139
2469,134
2470,161
