Reg Address,Data
1300,24
1301,6
1302,27
1303,-25
1304,32
1305,0
1306,5
1307,7
1308,5
1309,44
1310,-6
1311,26
1312,-4
1313,24
1314,3
1315,4
1316,20
1317,-17
1318,36
1319,-13
1320,12
1321,-8
1322,6
1323,21
1324,-12
1325,16
1326,-11
1327,31
1328,9
1329,12
1330,6
1331,-3
1332,31
1333,-18
1334,16
1335,-2
1336,37
1337,10
1338,0
1339,16
1340,-4
1341,20
1342,-20
1343,29
1344,-5
1345,24
1346,16
1347,-6
1348,9
1349,-8
1350,31
1351,-19
1352,15
1353,8
1354,-4
1355,37
1356,-19
1357,9
1358,-7
1359,10
1360,15
1361,-2
1362,39
1363,-16
1364,42
1365,18
1366,10
1367,15
1368,-4
1369,42
1370,-12
1371,12
1372,-1
1373,16
1374,27
1375,-14
1376,21
1377,-6
1378,16
1379,21
1380,-17
1381,25
1382,1
1383,14
1384,19
1385,-16
1386,29
1387,-12
1388,17
1389,1
1390,-7
1391,24
1392,-10
1393,27
1394,2
1395,5
1396,20
1397,-15
1398,32
1399,4
1400,18
1401,4
1402,-11
1403,23
1404,-8
1405,15
1406,15
1407,5
1408,22
1409,-2
1410,31
1411,-25
1412,19
1413,10
1414,-9
1415,16
1416,-3
1417,18
1418,2
1419,-4
1420,16
1421,-9
1422,37
1423,-10
1424,9
1425,21
1426,-9
1427,21
1428,4
1429,10
1430,5
1431,-12
1432,27
1433,-2
1434,24
1435,1
1436,14
1437,21
1438,-10
1439,30
1440,-4
1441,10
1442,6
1443,-22
1444,30
1445,-12
1446,34
1447,-3
1448,15
1449,-2
1450,-6
1451,42
1452,-24
1453,32
1454,-20
1455,8
1456,17
1457,1
1458,17
1459,-7
1460,16
1461,-4
1462,19
1463,6
1464,-3
1465,28
1466,-7
1467,16
1468,-6
1469,8
1470,24
1471,-17
1472,27
1473,-6
1474,30
1475,10
1476,4
1477,18
1478,-18
1479,32
1480,-4
1481,9
1482,6
1483,7
1484,49
1485,-15
1486,33
1487,-8
1488,23
1489,16
1490,1
1491,22
1492,-11
1493,32
1494,16
1495,-16
1496,12
1497,-11
1498,23
1499,9
1500,1
1501,30
1502,-7
1503,25
1504,5
1505,1
1506,14
1507,-1
1508,37
1509,-7
1510,13
1511,17
1512,-7
1513,34
1514,-14
1515,18
1516,-1
1517,-3
1518,32
1519,-15
1520,26
1521,-1
1522,4
1523,29
1524,0
1525,16
1526,24
1527,-15
1528,42
1529,-9
1530,5
1531,10
1532,-15
1533,36
1534,-13
1535,0
1536,15
1537,-1
1538,28
1539,-12
1540,31
1541,-10
1542,24
1543,22
1544,-14
1545,36
1546,-18
1547,25
1548,10
1549,-12
1550,16
1551,-14
1552,35
1553,6
1554,3
1555,16
1556,10
1557,33
1558,-11
1559,21
1560,-3
1561,0
1562,18
1563,-5
1564,35
1565,-16
1566,37
1567,16
1568,6
1569,17
1570,-7
1571,21
1572,-4
1573,15
1574,8
1575,0
1576,31
1577,-10
1578,21
1579,-13
1580,25
1581,-9
1582,6
1583,16
1584,-9
1585,27
1586,-3
1587,11
1588,11
1589,-7
1590,41
1591,-10
1592,19
1593,-18
1594,35
1595,-10
1596,17
1597,1
1598,3
1599,46
1600,-12
1601,28
1602,-7
1603,19
1604,9
1605,4
1606,19
1607,-10
1608,31
1609,-13
1610,15
1611,5
1612,1
1613,30
1614,-16
1615,34
1616,-12
1617,20
1618,17
1619,0
1620,33
1621,-13
1622,40
1623,-10
1624,5
1625,10
1626,-16
1627,37
1628,1
1629,23
1630,-1
1631,-8
1632,23
1633,-11
1634,15
1635,6
1636,24
1637,27
1638,-13
1639,33
1640,-12
1641,14
1642,22
1643,-4
1644,28
1645,-18
1646,26
1647,11
1648,11
1649,19
1650,-14
1651,34
1652,1
1653,0
1654,12
1655,-14
1656,34
1657,1
1658,10
1659,16
1660,-6
1661,30
1662,10
1663,-3
1664,9
1665,-4
1666,42
1667,-5
1668,0
1669,36
1670,-18
1671,42
1672,-3
1673,17
1674,8
1675,1
1676,33
1677,-10
1678,15
1679,-3
1680,8
1681,9
1682,-22
1683,22
1684,3
1685,19
1686,8
1687,-7
1688,18
1689,-18
1690,24
1691,10
1692,2
1693,27
1694,-10
1695,35
1696,-1
1697,9
1698,12
1699,-19
1700,34
1701,-10
1702,0
1703,18
1704,-2
1705,26
1706,-17
1707,23
1708,1
1709,12
1710,25
1711,-8
1712,27
1713,-10
1714,25
1715,6
1716,1
1717,5
1718,-10
1719,24
1720,-10
1721,23
1722,-14
1723,16
1724,-2
1725,3
1726,-2
1727,-2
1728,36
1729,-9
1730,25
1731,9
1732,7
1733,26
1734,-8
1735,23
1736,-14
1737,27
1738,5
1739,-5
1740,18
1741,-24
1742,13
1743,1
1744,-11
1745,6
1746,-24
1747,31
1748,-3
1749,24
1750,0
1751,6
1752,12
1753,-13
1754,19
1755,-9
1756,12
1757,13
1758,0
1759,22
1760,-8
1761,24
1762,7
1763,23
1764,13
1765,-9
1766,33
1767,-10
1768,18
1769,7
1770,4
1771,29
1772,-9
1773,23
1774,-21
1775,20
1776,13
1777,0
1778,27
1779,-7
1780,29
1781,-10
1782,3
1783,10
1784,-1
1785,21
1786,-19
1787,27
1788,-2
1789,8
1790,35
1791,-9
1792,30
1793,-23
1794,17
1795,22
1796,-7
1797,23
1798,-2
1799,17
1800,17
1801,-4
1802,17
1803,-20
1804,32
1805,1
1806,7
1807,6
1808,-23
1809,28
1810,-13
1811,16
1812,6
1813,10
1814,26
1815,-14
1816,18
1817,3
1818,-14
1819,41
1820,-8
1821,33
1822,2
1823,20
1824,-5
1825,-3
1826,23
1827,-10
1828,41
1829,11
1830,14
1831,29
1832,-16
1833,32
1834,-12
1835,15
1836,-11
1837,15
1838,20
1839,-7
1840,28
1841,-20
1842,36
1843,-8
1844,-7
1845,27
1846,0
1847,34
1848,-11
1849,22
1850,-1
1851,17
1852,34
1853,-19
1854,28
1855,-10
1856,26
1857,16
1858,-7
1859,20
1860,-14
1861,25
1862,6
1863,0
1864,25
1865,-9
1866,19
1867,0
1868,17
1869,15
1870,-2
1871,36
