Trip1,Trip2,Close,PhaseA,PhaseB,PhaseC,Contact
-123,127,2228,-1,-2,0,10
-112,95,2265,0,-1,0,10
-101,62,2299,-1,0,0,10
-80,28,2321,0,-2,0,10
-60,-2,2341,0,-2,-1,10
-42,-23,2366,-1,-3,0,10
-24,-31,2394,-1,-3,0,10
-10,-29,2427,-1,-2,0,10
-3,-22,2461,-1,-2,0,10
-5,-17,2493,0,-3,0,10
-11,-12,2518,0,-2,0,10
-19,-5,2540,-1,-2,0,10
-27,0,2556,-1,-3,1,10
-37,5,2572,-1,-3,0,10
-46,9,2593,0,-2,0,10
-57,16,2616,0,-4,0,10
-59,19,2644,0,-4,0,10
-59,20,2673,-1,-3,0,10
-51,17,2705,-1,-3,0,10
-39,11,2741,-1,-3,0,10
-29,2,2784,0,-5,0,10
-24,-3,2843,0,-4,0,10
-20,-12,2917,0,-2,0,10
-12,-25,3003,0,-3,0,10
-3,-37,3097,0,-2,0,10
6,-47,3204,0,-3,-1,10
17,-51,3325,0,-3,0,10
26,-55,3471,0,-2,-2,10
31,-58,3648,0,-3,-1,10
32,-72,3847,-1,-3,-1,10
28,-85,4056,0,-4,-1,10
16,-75,4276,0,-3,0,10
4,-66,4486,0,-2,0,10
-11,-65,4690,-1,-2,0,10
-29,-72,4863,0,-3,0,10
-46,-85,5018,0,-2,0,10
-64,-70,5154,0,-3,-1,10
-79,-56,5265,0,-1,0,10
-89,-47,5369,0,-1,0,10
-96,-36,5451,0,-2,-1,10
-96,-27,5516,0,-1,-2,10
-94,-19,5574,0,-1,-1,10
-88,-11,5615,0,-1,-1,10
-78,-2,5640,0,-1,0,10
-70,4,5639,0,-1,-1,10
-63,8,5615,0,-1,-1,10
-58,9,5586,0,1,0,10
-46,8,5528,0,-1,1,10
-40,5,5469,0,0,0,10
-32,4,5397,0,-1,0,10
-18,10,5328,0,0,0,10
-5,17,5263,2,0,0,10
8,23,5213,0,-1,0,10
20,29,5193,2,-2,0,10
24,35,5218,0,0,0,10
24,41,5281,2,0,0,10
26,34,5421,0,0,0,10
31,22,5564,0,1,-1,10
37,0,5613,2,0,0,10
38,-18,5572,0,0,-1,10
38,-35,5435,2,0,0,10
38,-45,5173,0,1,0,10
35,-51,4823,0,1,0,10
39,-51,4417,0,1,0,10
39,-48,3998,0,1,-1,10
33,-41,3578,0,1,0,10
26,-29,3164,-1,1,-1,10
15,-11,2768,0,1,0,10
10,7,2399,0,1,0,10
1,28,2072,0,2,0,10
0,45,1786,0,3,0,10
0,62,1553,0,3,0,10
-2,71,1369,0,1,0,10
-15,81,1228,0,2,0,10
-34,92,1116,0,2,0,10
-57,106,1036,-1,3,0,10
-75,123,974,0,3,0,10
-88,140,927,0,1,0,10
-96,157,889,-1,3,0,10
-96,170,862,0,1,0,10
-86,180,846,-1,1,-1,10
-67,185,835,-1,1,0,10
-46,185,826,0,3,-1,10
-29,178,812,-2,2,0,10
-11,168,788,-1,3,-1,10
0,157,756,-1,4,0,10
11,150,727,-2,4,0,10
21,141,698,0,1,0,10
28,131,675,-1,2,0,10
41,122,654,-2,2,0,10
54,113,640,-1,2,0,10
61,103,628,0,4,1,10
64,92,618,-1,3,3,10
64,80,611,-1,2,2,10
64,73,599,-1,3,0,10
62,65,588,0,1,1,10
62,55,576,0,1,0,10
67,45,569,-1,2,3,10
74,41,568,-1,4,1,10
82,39,571,-1,2,0,10
94,41,576,0,3,0,10
106,42,588,-1,2,2,10
112,49,604,-1,1,0,10
110,55,622,-1,2,1,10
96,62,641,0,0,0,10
74,64,660,0,1,0,10
48,64,673,-1,1,0,10
32,58,682,-1,0,1,10
16,52,690,-1,0,1,10
7,36,702,-2,0,1,10
-2,17,718,-1,1,0,10
0,-1,758,-1,0,0,10
4,-16,826,-2,-1,2,10
10,-32,897,0,-1,1,10
12,-46,950,-1,1,1,10
13,-61,982,-1,1,0,10
11,-70,994,-1,0,1,10
7,-73,989,-1,0,0,10
3,-70,968,-1,0,1,10
-1,-67,934,-2,-1,0,10
-8,-63,887,0,-1,1,10
-15,-57,829,-2,-1,1,10
-21,-49,770,-2,1,0,10
-25,-39,713,-1,-1,0,10
-28,-20,666,-1,-1,0,10
-34,-2,626,-2,0,-1,10
-37,12,588,-1,-2,1,10
-43,18,557,0,-2,0,10
-47,10,530,-1,-2,1,10
-54,-2,505,0,-2,0,10
-61,-17,476,-1,-2,0,10
-72,-30,444,0,-2,-1,10
-85,-49,415,0,-2,0,10
-101,-66,396,-1,-3,0,10
-114,-85,392,-2,-2,0,10
-127,-70,398,0,-3,1,10
-114,-56,416,0,-2,0,10
-102,-47,449,-1,-3,0,10
-97,-40,488,-2,-2,0,10
-94,-41,536,-1,-2,-1,10
-95,-46,601,-1,-3,-1,10
-100,-59,698,-1,-3,0,10
-112,-74,829,-1,-1,0,10
-127,-80,988,0,-2,0,10
-103,-69,1172,-2,-1,0,10
-78,-67,1371,0,-2,0,10
-56,-65,1561,-1,-2,0,10
-29,-64,1727,0,-3,-1,10
-11,-64,1862,0,-4,-1,10
1,-61,1965,0,-3,0,10
9,-57,2045,0,-3,-1,10
16,-52,2108,0,-4,0,10
28,-46,2161,0,-2,0,10
41,-39,2212,0,-2,0,10
52,-24,2259,0,-2,0,10
59,-13,2303,0,-3,-1,10
67,-6,2347,0,-3,0,10
67,-2,2387,0,-2,-1,10
63,0,2423,0,-1,0,10
52,-2,2457,0,-3,0,10
37,-6,2489,0,-2,0,10
17,-7,2517,0,-4,0,10
0,-3,2542,0,-3,-1,10
-16,7,2560,0,-1,0,10
-26,13,2572,0,-1,0,10
-34,14,2573,0,-1,0,10
-37,11,2565,0,-3,0,10
-47,6,2549,0,0,0,10
-56,-2,2530,2,-2,1,10
-61,-14,2513,0,-2,-1,10
-69,-24,2490,0,-2,0,10
-74,-29,2472,0,0,0,10
-80,-30,2456,0,-1,0,10
-84,-26,2442,0,-1,0,10
-83,-17,2426,0,0,0,10
-83,-7,2413,0,-1,0,10
-76,4,2406,0,1,0,10
-69,17,2400,0,0,0,10
-61,29,2400,0,0,0,10
-51,29,2395,0,1,0,10
-35,27,2392,0,0,0,10
-24,24,2394,0,0,0,10
-11,20,2400,0,1,0,10
-7,19,2411,0,0,0,10
-3,15,2424,0,1,0,10
-7,12,2434,0,1,0,10
-16,11,2436,0,1,0,10
-24,7,2427,0,2,0,10
-30,-2,2416,-1,3,0,10
-39,-13,2409,0,3,0,10
-47,-24,2402,0,2,0,10
-51,-36,2401,0,3,0,10
-52,-41,2401,0,3,0,10
-54,-45,2400,0,1,0,10
-54,-46,2398,0,2,0,10
-55,-47,2394,0,1,0,10
-54,-50,2392,-1,2,0,10
-54,-54,2385,0,3,0,10
-51,-60,2372,0,2,0,10
-42,-66,2357,0,3,0,10
-36,-73,2341,0,2,-1,10
-32,-78,2329,0,1,0,10
-28,-75,2314,0,1,0,10
-21,-69,2301,0,2,0,10
-10,-61,2285,0,3,2,10
0,-50,2272,0,1,1,10
4,-41,2268,-1,2,2,10
1,-28,2257,-1,1,1,10
-6,-12,2241,0,1,1,10
-13,10,2211,0,1,0,10
-16,34,2184,0,2,1,10
-13,64,2209,0,2,0,10
-7,91,2317,-1,2,0,10
0,119,2496,-1,3,0,10
0,137,2723,-1,3,0,10
-4,145,2982,-1,3,0,10
-2,142,3260,0,2,0,10
1,132,3542,0,1,0,10
6,119,3822,-1,3,0,10
9,103,4097,0,5,1,10
14,87,4352,-1,4,0,10
17,70,4586,-1,3,0,10
14,62,4800,0,3,1,10
9,52,4988,0,3,2,10
7,49,5154,-1,4,0,10
5,42,5298,0,3,1,10
6,35,5410,0,3,2,10
5,30,5514,0,3,1,10
5,28,5590,0,4,2,10
1,26,5648,-1,1,2,10
-4,26,5698,-2,2,1,10
-9,24,5731,-2,2,1,10
-15,23,5766,-1,1,0,10
-17,28,5781,-1,4,2,10
-19,32,5782,-1,3,2,10
-20,34,5771,-1,2,1,10
-25,30,5750,0,0,1,10
-25,20,5725,0,-1,1,10
-28,7,5696,-1,2,2,10
-28,-3,5671,0,0,1,10
-27,-13,5641,0,1,1,10
-28,-28,5619,0,0,1,10
-33,-40,5596,0,0,1,10
-42,-55,5573,0,0,1,10
-50,-69,5561,0,-1,0,10
-55,-83,5535,-1,0,1,10
-58,-77,5514,-2,-1,1,10
-64,-72,5483,-1,-1,1,10
-74,-76,5465,-1,0,1,10
-81,-82,5434,-1,-1,0,10
-88,-65,5406,0,-2,1,10
-94,-46,5389,0,-1,2,10
-102,-29,5379,0,-1,0,10
-102,-18,5367,0,-1,0,10
-98,-12,5353,0,-2,0,10
-87,-13,5333,-1,-3,1,10
-72,-24,5307,-1,-2,0,10
-54,-37,5262,-1,-1,0,10
-38,-54,5212,0,-2,1,10
-24,-73,5155,-1,-2,0,10
-9,-83,5088,0,-3,0,10
6,-67,5024,-1,-2,0,10
23,-57,4961,0,-3,1,10
40,-50,4895,0,-2,0,10
54,-41,4838,0,-3,-2,10
65,-37,4775,-1,-2,0,10
74,-38,4709,-1,-2,0,10
74,-45,4643,0,-2,0,10
63,-58,4577,-1,-3,0,10
47,-69,4527,-1,-3,-1,10
32,-81,4474,0,-3,1,10
17,-73,4434,0,-2,-1,10
9,-56,4393,0,-1,0,10
-2,-39,4359,0,-2,-1,10
-16,-21,4326,0,-2,0,10
-29,-2,4303,0,-3,0,10
-41,16,4288,0,-2,-1,10
-46,35,4280,0,-4,0,10
-53,53,4282,-1,-3,-2,10
-51,66,4279,0,-3,0,10
-45,72,4279,0,-3,-2,10
-32,74,4267,-1,-3,0,10
-18,73,4261,0,-1,-1,10
-1,73,4253,0,-4,0,10
15,72,4248,0,-3,-1,10
31,74,4246,0,-4,0,10
43,74,4241,0,0,-1,10
50,72,4235,-1,-2,1,10
60,68,4230,0,-3,-1,10
73,61,4227,0,-3,-1,10
88,48,4229,0,-2,0,10
100,31,4228,0,-1,0,10
111,9,4231,0,-1,0,10
112,-8,4230,0,-1,0,10
111,-22,4241,-1,-1,0,10
106,-25,4242,0,-2,0,10
93,-25,4256,0,-1,0,10
78,-20,4281,-1,-1,0,10
59,-14,4358,0,-2,0,10
41,-12,4508,2,-1,0,10
31,-13,4742,0,0,0,10
27,-16,5050,-1,-1,0,10
24,-18,5404,0,-2,-1,10
22,-17,5774,0,0,0,10
24,-18,6147,0,-1,0,10
26,-20,6492,0,-1,-1,10
23,-23,6815,2,0,-1,10
22,-27,7101,0,1,0,10
21,-28,7362,0,0,0,10
22,-27,7583,-1,-1,-2,10
21,-26,7784,0,0,-1,10
18,-24,7943,-1,2,0,10
8,-18,8081,0,1,0,10
5,-16,8177,0,0,0,10
12,-12,8246,0,1,0,10
23,-10,8286,0,1,0,10
40,-7,8334,0,0,0,10
61,2,8348,0,1,0,10
79,15,8375,0,1,0,10
96,28,8396,0,1,1,10
110,39,8410,-1,2,0,10
125,51,8417,0,2,0,10
136,60,8428,0,1,0,10
134,65,8439,-2,1,0,10
121,69,8448,-1,2,0,10
99,74,8458,0,2,0,10
73,76,8460,0,2,0,10
40,83,8464,0,2,0,10
7,82,8462,0,2,-1,10
-19,83,8460,0,2,0,10
-44,85,8457,-1,2,0,10
-68,97,8463,-1,3,0,10
-86,114,8481,0,3,-1,10
-95,135,8517,-1,2,0,10
-101,147,8557,0,3,0,10
-100,151,8601,0,2,0,10
-92,151,8651,0,2,0,10
-83,144,8698,0,2,0,10
-72,133,8744,0,1,0,10
-61,125,8803,-1,2,0,10
-50,114,8858,-2,3,1,10
-45,104,8914,-3,3,0,10
-46,88,8971,-1,2,0,10
-47,73,9021,-1,2,-1,10
-49,60,9063,0,1,0,10
-47,47,9105,0,1,0,10
-45,39,9142,-1,3,0,10
-44,32,9181,0,2,0,10
-42,27,9215,-1,4,0,10
-33,-7,9188,-1,2,0,10
-13,-74,9059,-2,2,0,10
18,-20,8855,-2,1,1,10
72,106,8606,-1,3,1,10
194,352,8280,0,3,1,10
458,763,7902,-2,2,0,10
855,1283,7509,0,2,0,10
1332,1878,7064,-1,1,0,10
1832,2419,6591,0,2,1,10
2317,2934,6105,-3,0,0,10
2765,3410,5616,-2,1,1,10
3138,3844,5143,-1,1,0,10
3455,4139,4700,-1,0,0,10
3709,4315,4277,-1,2,1,10
3920,4435,3882,-3,0,0,10
4083,4517,3531,-2,1,1,10
4185,4513,3212,0,0,0,10
4227,4437,2903,-2,0,0,10
4203,4310,2616,-2,0,0,10
4147,4140,2378,-1,-1,0,10
4012,3896,2188,-1,-1,0,10
3854,3626,2049,-2,-1,0,10
3604,3293,1958,-1,0,0,10
3301,2923,1902,-2,0,0,10
2971,2555,1863,-1,0,1,10
2627,2189,1839,0,0,0,10
2285,1851,1824,-1,-1,0,10
1962,1545,1813,-1,-1,0,10
1661,1268,1805,-1,-1,0,10
1392,1021,1805,-2,-1,0,10
1152,797,1808,-2,-2,-1,10
935,599,1812,-2,-1,0,10
750,430,1812,-1,-2,0,10
589,290,1811,-1,-2,0,10
452,179,1803,-2,-3,0,10
338,90,1799,-1,-3,0,10
247,21,1799,-1,-2,0,10
174,-32,1798,0,-2,0,10
121,-74,1800,-2,-3,0,10
75,-73,1803,0,-4,-1,10
38,-59,1807,-2,-5,0,10
7,-51,1809,0,-2,0,10
-21,-54,1805,0,-5,0,10
-40,-55,1804,0,-5,-1,10
-55,-59,1808,0,-4,-1,10
-67,-61,1820,-1,-2,-1,10
-72,-60,1835,0,-3,-1,10
-73,-56,1856,-1,-4,0,10
-67,-59,1876,-1,-3,-1,10
-52,-59,1889,0,-2,0,10
-35,-60,1898,0,-3,0,10
-9,-55,1903,-1,-3,-1,10
15,-47,1914,-1,-2,-1,10
43,-28,1931,-1,-4,-1,10
68,-6,1948,0,-3,-1,10
90,15,1964,-1,-3,-1,10
110,28,1975,0,-3,0,10
127,26,1980,0,-4,0,10
140,14,1983,0,-3,0,10
150,-3,1975,-2,-2,0,10
154,-19,1969,0,-3,-2,10
152,-33,1963,0,-1,-1,10
149,-46,1962,0,-3,-2,10
142,-60,1959,0,-4,-1,10
135,-75,1954,0,-3,-1,10
124,-84,1949,0,-3,0,10
114,-71,1942,0,-2,-1,10
101,-54,1940,0,-2,0,10
93,-42,1934,0,-3,0,10
85,-36,1927,2,-3,-1,10
83,-36,1923,0,-2,0,10
85,-42,1919,0,-2,-1,10
90,-56,1915,0,0,-1,10
95,-70,1905,0,-2,-1,10
98,-85,1889,0,-2,0,10
97,-70,1870,-1,-2,0,10
95,-64,1847,0,-3,-1,10
90,-59,1830,2,-1,-1,10
77,-57,1814,0,0,0,10
64,-51,1797,0,-1,-1,10
48,-45,1775,0,-2,0,10
35,-38,1753,0,-1,0,10
26,-33,1735,0,0,0,10
23,-31,1723,0,-1,0,10
15,-36,1717,0,0,0,10
6,-40,1717,0,-2,0,10
-6,-45,1718,0,-1,0,10
-8,-51,1722,0,1,-1,10
-8,-61,1724,2,0,0,10
-3,-75,1732,0,0,0,10
5,-80,1734,0,0,0,10
15,-65,1740,0,0,0,10
25,-52,1738,0,1,0,10
31,-40,1734,0,0,0,10
31,-34,1736,0,1,0,10
32,-34,1743,0,0,0,10
26,-36,1746,0,2,-1,10
17,-45,1755,0,1,0,10
9,-62,1767,0,1,-1,10
3,-83,1774,0,2,0,10
0,-66,1782,0,1,0,10
5,-46,1783,-1,1,0,10
14,-31,1782,0,2,0,10
21,-13,1780,-1,1,0,10
25,5,1772,0,1,0,10
31,25,1762,0,2,0,10
39,49,1749,0,2,0,10
42,75,1739,0,3,0,10
39,105,1726,-1,2,0,10
37,137,1711,-1,2,0,10
32,168,1701,0,2,0,10
33,197,1694,0,2,1,10
40,218,1686,0,2,0,10
46,233,1684,-1,1,0,10
52,241,1690,0,1,1,10
56,243,1693,-2,1,0,10
62,244,1693,0,1,0,10
69,248,1696,-1,2,0,10
73,251,1696,0,1,0,10
75,244,1697,-1,3,0,10
76,233,1698,-2,2,0,10
80,217,1700,-1,1,0,10
79,198,1713,-1,2,0,10
76,177,1733,-1,1,0,10
71,159,1746,0,1,0,10
59,139,1757,0,2,0,10
45,119,1760,0,2,0,10
26,103,1756,-1,3,0,10
10,90,1750,-1,2,0,10
-5,74,1741,-3,3,1,10
-22,56,1723,0,2,0,10
-42,42,1707,-1,3,1,10
-61,25,1694,-1,2,1,10
-76,11,1684,-1,3,0,10
-86,-2,1679,-1,1,2,10
-91,-14,1678,-1,3,1,10
-87,-24,1676,-2,2,1,10
-83,-29,1678,-1,1,0,10
-76,-31,1678,-1,3,1,10
-68,-35,1666,0,3,1,10
-55,-36,1640,0,1,2,10
-41,-40,1612,-1,1,1,10
-30,-45,1584,0,0,1,10
-22,-39,1556,0,0,0,10
-22,-31,1531,0,2,0,10
-27,-18,1509,-1,1,0,10
-35,0,1499,0,-1,0,10
-44,26,1505,-1,1,1,10
-49,50,1523,-2,1,0,10
-52,70,1543,-1,1,0,10
-50,91,1553,0,0,0,10
-41,109,1554,-2,1,0,10
-36,123,1547,-1,-1,0,10
-35,130,1524,0,1,1,10
-33,139,1484,-1,-1,1,10
-24,144,1418,0,0,0,10
-17,145,1337,-2,-1,0,10
-8,139,1247,-1,0,1,10
0,127,1164,0,0,0,10
13,111,1087,-2,-1,1,10
21,95,1018,-1,-1,0,10
20,86,957,0,-2,2,10
9,82,903,-1,-2,0,10
-12,77,865,-3,0,0,10
-38,74,833,-1,0,0,10
-70,71,808,0,-2,0,10
-104,66,792,-1,-4,0,10
-123,63,779,0,-2,0,10
-100,60,771,0,-3,0,10
-81,58,770,0,-2,0,10
-70,57,773,-1,-2,-1,10
-69,57,773,-1,-1,0,10
-70,58,776,-2,-3,0,10
-76,55,779,0,-1,-1,10
-93,50,779,0,-2,0,10
-107,45,788,-1,-2,0,10
-125,39,794,-1,-3,0,10
-117,35,795,0,-1,0,10
-109,35,792,0,-1,0,10
-107,42,789,0,-3,0,10
-101,50,787,0,-1,0,10
-94,58,784,-2,-1,0,10
-86,72,781,0,-2,0,10
-75,87,785,-1,-4,0,10
-63,104,796,0,-4,-2,10
-49,116,807,0,-3,0,10
-30,128,822,0,-3,0,10
-15,141,827,0,-2,0,10
4,154,828,-1,-1,0,10
21,162,833,0,-2,0,10
37,163,850,0,-3,-1,10
46,164,941,0,-3,-2,10
55,158,1082,0,-2,0,10
54,147,1213,0,-2,0,10
52,132,1327,-1,-3,0,10
46,121,1407,0,-1,0,10
34,109,1461,0,-2,0,10
25,97,1504,0,-3,0,10
14,86,1529,0,-2,-1,10
5,69,1526,0,-1,0,10
0,49,1511,2,-2,-1,10
-2,29,1483,0,-2,0,10
-2,4,1445,0,-2,0,10
-4,-19,1403,0,-1,0,10
-11,-39,1353,0,-2,-1,10
-20,-60,1299,0,-2,0,10
-33,-70,1250,0,1,0,10
-44,-77,1211,2,1,0,10
-56,-78,1187,-1,-1,0,10
-58,-73,1168,0,0,0,10
-57,-66,1150,0,0,-1,10
-57,-56,1131,0,0,0,10
-57,-47,1115,0,0,0,10
-56,-38,1101,0,0,-1,10
-47,-32,1090,0,0,0,10
-32,-26,1080,0,-1,-1,10
-15,-12,1063,-1,0,-1,10
9,1,1040,2,1,0,10
29,22,1011,0,2,0,10
51,45,980,2,2,0,10
68,75,950,0,1,0,10
81,105,918,0,0,0,10
94,130,893,-1,1,0,10
111,151,878,0,1,0,10
125,160,871,0,2,0,10
135,157,870,0,3,0,10
140,148,875,-1,2,0,10
145,130,878,-1,1,0,10
153,116,882,-1,2,0,10
158,102,881,-1,2,0,10
160,87,879,0,2,-2,10
158,72,876,0,2,0,10
152,55,868,-1,2,-1,10
147,38,857,0,3,0,10
143,19,850,0,2,0,10
140,5,837,0,1,0,10
136,-9,829,-1,2,0,10
136,-19,840,-2,1,0,10
138,-19,873,0,3,0,10
143,-14,922,-1,1,0,10
140,-6,987,0,2,0,10
133,0,1068,-1,2,0,10
120,5,1160,0,2,0,10
106,14,1252,0,2,0,10
95,26,1320,-1,2,1,10
83,39,1362,-1,3,0,10
72,54,1384,-1,1,0,10
62,67,1385,-1,4,0,10
57,73,1370,0,3,0,10
51,73,1353,0,2,2,10
46,68,1333,0,3,0,10
34,57,1314,-1,1,0,10
16,41,1296,-1,2,0,10
-4,23,1274,-2,2,2,10
-26,8,1253,0,2,1,10
-46,-1,1229,0,3,2,10
-61,-4,1207,-1,3,1,10
-76,-5,1186,-1,3,1,10
-95,-4,1161,0,2,1,10
-112,-1,1136,0,2,2,10
-126,0,1103,-1,3,2,10
-120,8,1075,0,2,0,10
-122,14,1050,0,3,2,10
-124,17,1028,-1,3,0,10
-106,16,1008,0,3,0,10
-88,8,998,0,3,1,10
-64,-2,987,0,2,0,10
-42,-12,982,0,3,0,10
-21,-25,973,0,3,1,10
-3,-33,967,0,1,1,10
3,-40,963,-1,2,1,10
4,-45,959,0,1,0,10
0,-45,953,-1,0,0,10
-4,-44,941,-2,-1,1,10
-12,-47,929,0,2,0,10
-17,-52,911,-1,0,1,10
-21,-57,895,-1,-1,0,10
-25,-62,873,-1,0,2,10
-30,-70,849,-1,-1,2,10
-40,-83,821,0,-1,1,10
-55,-77,793,0,0,1,10
-67,-66,765,-1,0,0,10
-77,-54,740,-1,-1,1,10
-85,-44,717,-2,-2,0,10
-89,-37,699,-1,0,1,10
-91,-29,684,-1,-1,0,10
-94,-21,672,0,-2,0,10
-94,-13,661,0,-2,0,10
-85,-7,648,-1,-1,0,10
-75,-7,634,-1,-4,0,10
-64,-9,624,-1,-3,0,10
-53,-18,619,0,-2,0,10
-44,-35,619,0,-2,0,10
-41,-61,626,0,-2,0,10
-41,-82,638,0,-3,-1,10
-43,-59,648,0,-3,-1,10
-51,-32,656,0,-2,0,10
-52,-13,666,0,-4,-1,10
-50,4,680,-1,-2,0,10
-41,15,697,0,-2,0,10
-34,22,710,0,-1,-1,10
-24,22,717,-1,-2,1,10
-11,22,718,-1,-3,0,10
0,27,715,-1,-2,0,10
15,34,709,-1,-2,0,10
29,39,701,-1,-2,1,10
39,43,691,0,-2,-1,10
40,46,681,0,-1,0,10
33,48,674,-1,-2,0,10
26,46,670,0,-2,0,10
16,43,660,-1,-2,-1,10
7,45,648,0,-3,0,10
-8,46,632,0,-3,-2,10
-24,46,626,0,-3,0,10
-40,41,618,0,-2,0,10
-49,34,614,0,-2,0,10
-49,26,612,-1,-2,0,10
-43,22,610,-1,-3,-1,10
-35,24,611,0,-5,0,10
-24,28,609,0,-4,0,10
-15,32,606,0,-3,-1,10
0,32,595,0,-2,0,10
11,28,585,0,-4,-1,10
15,23,575,0,-3,0,10
9,17,566,0,-4,0,10
-2,9,557,0,-3,-1,10
-16,0,553,0,-2,0,10
-27,-3,555,0,-2,0,10
-38,-8,559,0,-3,-1,10
-46,-10,569,0,-2,0,10
-52,-14,575,0,-1,-1,10
-49,-17,582,0,-2,-1,10
-42,-16,584,0,-2,-1,10
-30,-17,580,0,-2,0,10
-21,-22,573,0,-1,-1,10
-16,-29,565,0,-2,0,10
-11,-45,563,0,0,-1,10
-11,-61,569,-1,-2,-1,10
-9,-75,577,0,-1,0,10
-8,-81,591,0,-1,0,10
-10,-85,601,-1,0,0,10
-9,-82,608,0,1,-1,10
-13,-81,610,0,0,0,10
-15,-84,612,0,0,0,10
-15,-74,609,0,-1,0,10
-16,-62,601,0,-1,0,10
-13,-52,590,-1,1,0,10
-8,-45,580,0,1,-1,10
3,-36,569,0,1,0,10
16,-28,558,0,1,0,10
24,-18,550,0,2,0,10
32,-11,536,0,1,0,10
38,-7,529,0,1,-2,10
42,-7,521,0,2,0,10
46,-9,509,0,2,0,10
45,-5,496,-1,2,0,10
43,-1,490,0,2,0,10
38,1,489,0,0,0,10
33,1,492,0,1,-1,10
27,0,493,-1,1,-1,10
28,-4,498,0,2,0,10
29,-8,499,0,3,0,10
29,-13,501,0,2,0,10
25,-16,504,0,2,0,10
16,-18,507,0,1,0,10
5,-22,512,-1,1,0,10
-8,-27,519,-1,1,0,10
-20,-31,519,0,1,0,10
-35,-41,507,0,2,0,10
-45,-55,492,-1,2,0,10
-56,-69,481,-1,1,0,10
-57,-84,471,0,2,-1,10
-63,-75,467,0,2,0,10
-70,-67,464,-1,-1,0,10
-73,-66,466,-1,1,0,10
-78,-72,471,0,2,0,10
-91,-74,480,0,3,1,10
-104,-78,490,0,3,0,10
-119,-69,499,-2,2,0,10
-127,-57,512,-2,1,0,10
-119,-41,528,0,1,0,10
-119,-28,546,0,0,0,10
-119,-25,566,-1,4,0,10
-120,-27,584,0,2,1,10
-118,-41,601,-1,3,1,10
-116,-51,616,-1,2,0,10
-116,-57,628,0,2,0,10
-122,-54,645,-1,2,1,10
-118,-50,665,-1,3,0,10
-95,-46,679,0,2,0,10
-72,-41,695,0,3,0,10
-55,-36,709,0,2,0,10
-37,-29,727,0,2,1,10
-17,-27,749,-1,2,0,10
6,-31,776,-1,2,1,10
26,-36,809,-1,2,1,10
42,-43,851,-1,3,1,10
50,-51,899,-1,3,0,10
52,-61,951,-2,0,1,10
55,-69,1003,-1,0,0,10
59,-74,1053,-1,0,0,10
73,-72,1097,-1,0,0,10
86,-70,1134,-1,1,0,10
98,-65,1163,-1,0,0,10
108,-60,1182,-2,-1,0,10
112,-57,1191,-2,1,1,10
111,-60,1201,-1,0,1,10
107,-73,1207,-1,-1,1,10
100,-81,1212,-1,0,0,10
90,-68,1215,-1,0,1,10
79,-63,1213,-1,0,1,10
72,-62,1211,0,-2,0,10
64,-56,1202,-1,0,0,10
50,-46,1194,-2,-1,0,10
38,-36,1185,-1,-2,0,10
20,-28,1175,-2,-2,0,10
5,-21,1167,-2,-2,0,10
-9,-12,1165,0,-3,0,10
-17,-9,1169,0,-3,0,10
-19,-7,1180,0,-4,-1,10
-24,-1,1193,0,-3,0,10
-24,1,1204,-1,-2,0,10
-25,5,1213,-1,-2,0,10
-22,4,1224,0,-3,0,10
-22,7,1232,0,-3,-1,10
-32,10,1240,0,-3,-2,10
-37,13,1246,0,-2,0,10
-40,12,1252,-1,-3,0,10
-43,7,1252,0,-2,0,10
-50,-5,1251,-2,-4,0,10
-50,-16,1243,-1,-4,-1,10
-46,-22,1234,0,-3,-1,10
-40,-27,1220,-2,-2,-2,10
-36,-36,1201,0,-3,0,10
-36,-40,1181,0,-4,0,10
-36,-38,1164,0,-2,-1,10
-39,-36,1156,-1,-2,0,10
-40,-30,1157,0,-4,0,10
-47,-25,1168,0,-3,-1,10
-58,-18,1173,0,-3,0,10
-68,-7,1181,-1,-4,-1,10
-78,4,1187,0,-2,0,10
-84,14,1194,-1,-2,-1,10
-89,20,1197,0,-3,0,10
-97,24,1200,0,-2,0,10
-105,25,1202,-1,-3,-1,10
-106,24,1199,0,-2,-1,10
-103,18,1195,-1,-4,-1,10
-98,14,1186,-1,-4,-1,10
-90,1,1183,0,-1,0,10
-80,-11,1184,0,-3,0,10
-67,-19,1193,0,-2,-1,10
-44,-21,1203,0,-3,0,10
-12,-23,1206,0,-2,0,10
26,-23,1208,0,-3,0,10
68,-23,1211,-1,-2,-1,10
108,-23,1218,0,-2,0,10
136,-32,1225,0,-2,0,10
162,-47,1232,-1,-2,-1,10
178,-61,1243,0,-2,0,10
184,-72,1258,0,-2,0,10
180,-75,1278,0,-1,0,10
167,-72,1294,0,0,-1,10
153,-66,1309,0,-1,-1,10
142,-57,1317,0,-1,-1,10
129,-44,1318,0,-1,0,10
118,-32,1312,0,-1,0,10
102,-30,1303,0,-1,0,10
88,-35,1295,0,-1,0,10
75,-44,1283,2,0,-1,10
62,-55,1274,0,0,-1,10
51,-63,1263,0,-1,0,10
42,-70,1257,0,0,0,10
33,-79,1250,0,0,0,10
26,-80,1245,-1,-1,0,10
14,-77,1242,0,1,-1,10
4,-74,1236,0,0,0,10
-2,-68,1236,2,0,0,10
-6,-58,1232,-1,1,-2,10
-6,-42,1234,0,0,0,10
